CUSTOMER_ID,AGE_GROUP,GENDER,INCOME_BRACKET,OCCUPATION,EDUCATION_LEVEL,CITY,STATE,OWNERSHIP_DURATION_MONTHS,FIRST_TIME_BUYER
4417,18-25,Female,5-10L,Professional,High School,Delhi,Gujarat,5,No
4418,46-55,Other,10-20L,Student,Doctorate,Chennai,Karnataka,47,No
4419,55+,Female,20-50L,Retired,Doctorate,Bangalore,Gujarat,28,No
4420,46-55,Male,10-20L,Professional,Graduate,Mumbai,Tamil Nadu,26,No
4421,46-55,Female,<5L,Business Owner,Graduate,Chennai,Tamil Nadu,54,No
4422,26-35,Other,5-10L,Student,Post-Graduate,Delhi,Karnataka,20,No
4423,36-45,Female,10-20L,Freelancer,Graduate,Bangalore,West Bengal,3,Yes
4424,18-25,Female,20-50L,Student,Graduate,Mumbai,Tamil Nadu,13,No
4425,46-55,Male,10-20L,Retired,High School,Mumbai,Telangana,51,No
4426,26-35,Female,>50L,Business Owner,Graduate,Chennai,Karnataka,53,No
4427,26-35,Male,<5L,Salaried,Doctorate,Chennai,Rajasthan,13,Yes
4428,18-25,Female,10-20L,Freelancer,Graduate,Bangalore,Delhi,57,No
4429,26-35,Female,5-10L,Student,High School,Mumbai,Tamil Nadu,24,No
4430,26-35,Other,10-20L,Freelancer,Doctorate,Bangalore,Punjab,11,No
4431,26-35,Other,>50L,Student,High School,Delhi,West Bengal,1,Yes
4432,36-45,Male,<5L,Freelancer,Post-Graduate,Delhi,Telangana,2,Yes
4433,46-55,Other,5-10L,Professional,High School,Hyderabad,Uttar Pradesh,42,No
4434,46-55,Female,20-50L,Freelancer,Doctorate,Delhi,Punjab,52,Yes
4435,18-25,Other,10-20L,Salaried,Graduate,Delhi,Gujarat,22,Yes
4436,55+,Female,10-20L,Retired,Doctorate,Delhi,Maharashtra,27,No
4437,55+,Female,5-10L,Freelancer,Graduate,Chennai,West Bengal,59,Yes
4438,46-55,Other,20-50L,Freelancer,Doctorate,Delhi,Tamil Nadu,23,Yes
4439,55+,Male,<5L,Business Owner,Doctorate,Chennai,West Bengal,11,No
4440,26-35,Male,10-20L,Retired,Graduate,Chennai,West Bengal,17,No
4441,46-55,Male,5-10L,Student,Graduate,Chennai,Punjab,32,Yes
4442,26-35,Other,>50L,Professional,Post-Graduate,Chennai,Delhi,12,No
4443,36-45,Male,20-50L,Freelancer,High School,Bangalore,West Bengal,5,No
4444,46-55,Female,<5L,Professional,Post-Graduate,Chennai,Uttar Pradesh,1,Yes
4445,18-25,Other,>50L,Professional,High School,Mumbai,Maharashtra,29,Yes
4446,55+,Male,>50L,Professional,High School,Hyderabad,Telangana,23,No
4447,36-45,Other,5-10L,Freelancer,Post-Graduate,Bangalore,Rajasthan,28,Yes
4448,46-55,Male,5-10L,Business Owner,High School,Hyderabad,Gujarat,19,Yes
4449,36-45,Female,10-20L,Business Owner,High School,Hyderabad,Gujarat,40,Yes
4450,18-25,Female,<5L,Freelancer,Post-Graduate,Bangalore,West Bengal,4,Yes
4451,36-45,Other,5-10L,Freelancer,Post-Graduate,Delhi,Tamil Nadu,22,Yes
4452,26-35,Male,20-50L,Business Owner,High School,Bangalore,Telangana,43,Yes
4453,55+,Male,>50L,Freelancer,Graduate,Bangalore,Uttar Pradesh,7,Yes
4454,26-35,Other,20-50L,Business Owner,Post-Graduate,Chennai,West Bengal,34,No
4455,26-35,Female,<5L,Student,Post-Graduate,Chennai,Maharashtra,37,No
4456,26-35,Female,10-20L,Freelancer,Doctorate,Delhi,West Bengal,58,No
4457,36-45,Female,10-20L,Business Owner,High School,Mumbai,Rajasthan,19,Yes
4458,46-55,Other,<5L,Retired,Post-Graduate,Chennai,West Bengal,29,Yes
4459,26-35,Female,20-50L,Business Owner,Doctorate,Chennai,Telangana,27,Yes
4460,18-25,Male,>50L,Retired,Graduate,Chennai,Uttar Pradesh,46,No
4461,46-55,Female,<5L,Student,High School,Mumbai,Tamil Nadu,60,Yes
4462,36-45,Other,<5L,Business Owner,Post-Graduate,Delhi,Delhi,27,No
4463,46-55,Male,5-10L,Retired,Post-Graduate,Bangalore,Gujarat,37,Yes
4464,18-25,Male,5-10L,Student,Graduate,Delhi,Maharashtra,1,Yes
4465,36-45,Male,10-20L,Retired,Post-Graduate,Hyderabad,Gujarat,56,Yes
4466,55+,Female,10-20L,Freelancer,High School,Mumbai,Telangana,36,Yes
4467,46-55,Other,10-20L,Retired,High School,Hyderabad,Tamil Nadu,27,Yes
4468,46-55,Female,>50L,Business Owner,Post-Graduate,Chennai,Telangana,19,No
4469,46-55,Other,5-10L,Freelancer,Post-Graduate,Hyderabad,Uttar Pradesh,54,Yes
4470,26-35,Female,>50L,Professional,Graduate,Bangalore,Delhi,37,No
4471,55+,Male,5-10L,Student,High School,Chennai,Delhi,6,Yes
4472,55+,Other,10-20L,Professional,Graduate,Delhi,Telangana,37,No
4473,18-25,Other,10-20L,Retired,Post-Graduate,Mumbai,Telangana,14,No
4474,36-45,Male,10-20L,Professional,Graduate,Hyderabad,Delhi,14,No
4475,55+,Male,20-50L,Retired,Graduate,Mumbai,Telangana,51,Yes
4476,18-25,Other,20-50L,Salaried,High School,Delhi,Maharashtra,58,No
4477,46-55,Male,20-50L,Student,Doctorate,Chennai,West Bengal,60,No
4478,46-55,Other,10-20L,Salaried,Doctorate,Bangalore,Maharashtra,19,Yes
4479,46-55,Male,<5L,Retired,High School,Hyderabad,Tamil Nadu,45,Yes
4480,18-25,Other,10-20L,Freelancer,Graduate,Chennai,Uttar Pradesh,39,Yes
4481,55+,Other,20-50L,Retired,Post-Graduate,Hyderabad,Tamil Nadu,2,No
4482,18-25,Male,5-10L,Freelancer,Graduate,Bangalore,West Bengal,38,No
4483,36-45,Male,10-20L,Retired,High School,Bangalore,West Bengal,56,Yes
4484,46-55,Female,20-50L,Business Owner,High School,Delhi,Uttar Pradesh,16,No
4485,55+,Other,5-10L,Salaried,Graduate,Bangalore,West Bengal,18,Yes
4486,36-45,Male,10-20L,Business Owner,Doctorate,Delhi,Tamil Nadu,10,No
4487,36-45,Other,>50L,Student,Post-Graduate,Hyderabad,Gujarat,28,Yes
4488,18-25,Female,5-10L,Business Owner,Graduate,Bangalore,Maharashtra,22,No
4489,18-25,Other,5-10L,Professional,Doctorate,Mumbai,Delhi,32,Yes
4490,55+,Male,10-20L,Professional,Post-Graduate,Hyderabad,Delhi,13,Yes
4491,55+,Female,10-20L,Student,Post-Graduate,Bangalore,Maharashtra,25,No
4492,55+,Other,>50L,Student,Graduate,Mumbai,Karnataka,21,No
4493,18-25,Other,5-10L,Student,Post-Graduate,Bangalore,Gujarat,44,No
4494,46-55,Male,>50L,Professional,High School,Bangalore,West Bengal,55,Yes
4495,26-35,Female,20-50L,Freelancer,Graduate,Hyderabad,Punjab,9,Yes
4496,46-55,Female,10-20L,Retired,Graduate,Mumbai,Maharashtra,14,No
4497,18-25,Female,>50L,Business Owner,Graduate,Hyderabad,Uttar Pradesh,26,No
4498,26-35,Female,5-10L,Professional,Doctorate,Mumbai,Punjab,5,Yes
4499,26-35,Other,>50L,Business Owner,Doctorate,Hyderabad,Karnataka,51,Yes
4500,46-55,Female,<5L,Retired,Doctorate,Bangalore,Punjab,11,Yes
4501,55+,Other,20-50L,Business Owner,Doctorate,Hyderabad,Karnataka,39,No
4502,26-35,Other,<5L,Salaried,High School,Chennai,Tamil Nadu,41,Yes
4503,55+,Male,5-10L,Professional,High School,Delhi,Rajasthan,58,No
4504,26-35,Female,<5L,Professional,Doctorate,Delhi,Telangana,3,No
4505,26-35,Male,<5L,Professional,Doctorate,Chennai,Rajasthan,60,Yes
4506,18-25,Female,20-50L,Retired,Doctorate,Hyderabad,Tamil Nadu,34,Yes
4507,18-25,Other,20-50L,Salaried,High School,Mumbai,Gujarat,44,No
4508,26-35,Male,<5L,Freelancer,Graduate,Mumbai,Tamil Nadu,40,No
4509,36-45,Other,10-20L,Freelancer,Graduate,Mumbai,West Bengal,17,Yes
4510,18-25,Other,20-50L,Business Owner,Doctorate,Chennai,Punjab,52,No
4511,18-25,Male,10-20L,Freelancer,Graduate,Bangalore,Karnataka,25,Yes
4512,36-45,Male,10-20L,Student,Doctorate,Delhi,Gujarat,45,Yes
4513,36-45,Female,10-20L,Retired,Post-Graduate,Delhi,Rajasthan,51,Yes
4514,18-25,Other,10-20L,Freelancer,High School,Mumbai,Delhi,27,No
4515,55+,Female,20-50L,Student,Post-Graduate,Mumbai,Telangana,11,Yes
4516,46-55,Female,10-20L,Student,Graduate,Delhi,Punjab,38,No
4517,26-35,Other,20-50L,Retired,Post-Graduate,Bangalore,Rajasthan,53,No
4518,46-55,Female,<5L,Freelancer,Doctorate,Chennai,Rajasthan,45,No
4519,46-55,Female,20-50L,Student,Graduate,Delhi,Rajasthan,7,Yes
4520,26-35,Other,>50L,Salaried,High School,Hyderabad,Rajasthan,47,No
4521,46-55,Female,>50L,Freelancer,Post-Graduate,Chennai,Punjab,41,Yes
4522,46-55,Other,10-20L,Salaried,Post-Graduate,Delhi,Karnataka,49,Yes
4523,36-45,Female,20-50L,Professional,High School,Hyderabad,Punjab,9,No
4524,36-45,Female,5-10L,Freelancer,High School,Chennai,Gujarat,19,Yes
4525,18-25,Other,20-50L,Student,High School,Mumbai,Telangana,56,No
4526,26-35,Other,>50L,Retired,Graduate,Chennai,Uttar Pradesh,42,Yes
4527,26-35,Other,>50L,Salaried,Post-Graduate,Delhi,Tamil Nadu,40,Yes
4528,55+,Male,10-20L,Salaried,Doctorate,Mumbai,Rajasthan,53,Yes
4529,36-45,Female,10-20L,Business Owner,Graduate,Mumbai,Rajasthan,27,No
4530,55+,Other,20-50L,Student,Doctorate,Hyderabad,Delhi,4,No
4531,46-55,Other,>50L,Business Owner,Doctorate,Mumbai,Rajasthan,11,Yes
4532,26-35,Female,10-20L,Freelancer,Post-Graduate,Mumbai,Telangana,21,No
4533,36-45,Female,10-20L,Business Owner,Graduate,Hyderabad,Karnataka,31,Yes
4534,18-25,Female,20-50L,Salaried,Doctorate,Delhi,Delhi,43,Yes
4535,55+,Female,5-10L,Business Owner,Doctorate,Hyderabad,Telangana,9,Yes
4536,55+,Male,>50L,Professional,Post-Graduate,Delhi,Maharashtra,38,Yes
4537,36-45,Male,10-20L,Freelancer,High School,Hyderabad,Karnataka,29,No
4538,26-35,Male,>50L,Professional,High School,Bangalore,Tamil Nadu,12,Yes
4539,46-55,Male,>50L,Salaried,High School,Bangalore,Tamil Nadu,49,Yes
4540,46-55,Male,<5L,Freelancer,Post-Graduate,Bangalore,Delhi,59,No
4541,55+,Female,>50L,Business Owner,Graduate,Chennai,Telangana,16,No
4542,55+,Male,<5L,Salaried,Doctorate,Bangalore,Delhi,60,No
4543,46-55,Other,5-10L,Freelancer,Graduate,Bangalore,Maharashtra,17,Yes
4544,36-45,Male,<5L,Professional,High School,Chennai,West Bengal,9,Yes
4545,46-55,Female,20-50L,Salaried,Graduate,Chennai,Telangana,9,Yes
4546,55+,Male,5-10L,Business Owner,High School,Chennai,Tamil Nadu,11,No
4547,46-55,Male,10-20L,Professional,Post-Graduate,Mumbai,Gujarat,27,Yes
4548,18-25,Female,>50L,Professional,High School,Bangalore,Maharashtra,28,Yes
4549,26-35,Male,5-10L,Business Owner,High School,Delhi,Punjab,26,No
4550,55+,Other,>50L,Student,Post-Graduate,Hyderabad,Delhi,36,Yes
4551,55+,Other,10-20L,Freelancer,Post-Graduate,Delhi,Punjab,54,Yes
4552,55+,Male,20-50L,Freelancer,High School,Mumbai,Karnataka,20,No
4553,26-35,Male,<5L,Business Owner,High School,Delhi,Delhi,47,No
4554,36-45,Female,5-10L,Salaried,High School,Mumbai,Maharashtra,2,Yes
4555,26-35,Male,5-10L,Business Owner,High School,Delhi,Telangana,36,No
4556,46-55,Other,<5L,Professional,Doctorate,Chennai,Maharashtra,40,Yes
4557,55+,Other,5-10L,Retired,Doctorate,Hyderabad,West Bengal,44,No
4558,55+,Male,<5L,Professional,Post-Graduate,Hyderabad,Gujarat,20,No
4559,46-55,Male,10-20L,Professional,Doctorate,Bangalore,Uttar Pradesh,28,Yes
4560,18-25,Other,20-50L,Business Owner,High School,Chennai,Punjab,54,Yes
4561,26-35,Female,5-10L,Professional,Post-Graduate,Chennai,Telangana,50,Yes
4562,26-35,Male,<5L,Freelancer,Doctorate,Hyderabad,Punjab,10,No
4563,18-25,Female,10-20L,Salaried,Post-Graduate,Mumbai,Gujarat,46,No
4564,46-55,Male,<5L,Salaried,Graduate,Chennai,Rajasthan,16,No
4565,36-45,Female,10-20L,Retired,Post-Graduate,Delhi,Maharashtra,10,Yes
4566,55+,Female,>50L,Business Owner,Doctorate,Bangalore,Telangana,6,Yes
4567,18-25,Female,20-50L,Business Owner,Post-Graduate,Chennai,Karnataka,59,Yes
4568,18-25,Male,5-10L,Freelancer,High School,Bangalore,Uttar Pradesh,28,Yes
4569,26-35,Female,<5L,Business Owner,High School,Mumbai,Rajasthan,31,Yes
4570,36-45,Other,<5L,Student,High School,Chennai,Gujarat,27,Yes
4571,46-55,Other,>50L,Salaried,Doctorate,Hyderabad,Uttar Pradesh,13,Yes
4572,36-45,Male,20-50L,Business Owner,Doctorate,Delhi,Karnataka,32,Yes
4573,46-55,Other,10-20L,Business Owner,Post-Graduate,Bangalore,West Bengal,37,No
4574,46-55,Male,<5L,Professional,Doctorate,Mumbai,Delhi,9,Yes
4575,18-25,Other,>50L,Professional,Doctorate,Delhi,Gujarat,58,No
4576,55+,Male,<5L,Freelancer,Graduate,Chennai,Karnataka,35,No
4577,55+,Male,10-20L,Professional,Graduate,Mumbai,Rajasthan,14,No
4578,55+,Other,>50L,Retired,High School,Mumbai,West Bengal,52,Yes
4579,26-35,Female,5-10L,Freelancer,Doctorate,Chennai,Punjab,36,Yes
4580,36-45,Other,20-50L,Salaried,Doctorate,Bangalore,Karnataka,57,Yes
4581,26-35,Male,5-10L,Freelancer,Post-Graduate,Chennai,Tamil Nadu,44,No
4582,18-25,Other,<5L,Freelancer,Doctorate,Chennai,Tamil Nadu,60,No
4583,46-55,Other,20-50L,Student,Doctorate,Mumbai,Delhi,49,Yes
4584,46-55,Male,5-10L,Business Owner,Graduate,Hyderabad,West Bengal,29,No
4585,55+,Female,5-10L,Professional,High School,Bangalore,Tamil Nadu,7,Yes
4586,18-25,Male,>50L,Retired,Doctorate,Bangalore,Maharashtra,12,No
4587,55+,Female,20-50L,Retired,High School,Chennai,Uttar Pradesh,50,No
4588,26-35,Female,20-50L,Retired,High School,Chennai,Tamil Nadu,4,Yes
4589,46-55,Female,10-20L,Professional,Post-Graduate,Hyderabad,Tamil Nadu,13,No
4590,18-25,Female,10-20L,Freelancer,Graduate,Chennai,West Bengal,15,No
4591,26-35,Female,>50L,Retired,High School,Delhi,Uttar Pradesh,23,Yes
4592,18-25,Other,20-50L,Salaried,Graduate,Hyderabad,Rajasthan,5,No
4593,18-25,Male,20-50L,Business Owner,Doctorate,Chennai,Karnataka,56,Yes
4594,18-25,Male,10-20L,Student,Doctorate,Delhi,Maharashtra,20,No
4595,36-45,Other,5-10L,Retired,Post-Graduate,Bangalore,Rajasthan,32,No
4596,36-45,Female,20-50L,Retired,Post-Graduate,Mumbai,Telangana,8,No
4597,26-35,Male,>50L,Freelancer,Doctorate,Bangalore,Telangana,50,Yes
4598,18-25,Other,5-10L,Student,Graduate,Bangalore,Delhi,25,No
4599,18-25,Male,5-10L,Professional,High School,Bangalore,Tamil Nadu,31,No
4600,55+,Female,>50L,Retired,Graduate,Chennai,Rajasthan,22,No
4601,46-55,Other,<5L,Business Owner,Post-Graduate,Delhi,Gujarat,7,Yes
4602,18-25,Other,5-10L,Salaried,Post-Graduate,Bangalore,West Bengal,13,Yes
4603,36-45,Female,10-20L,Professional,Graduate,Chennai,Uttar Pradesh,41,Yes
4604,46-55,Female,<5L,Business Owner,Post-Graduate,Chennai,West Bengal,42,No
4605,36-45,Other,<5L,Freelancer,Doctorate,Bangalore,Gujarat,28,No
4606,18-25,Male,5-10L,Student,Doctorate,Mumbai,Uttar Pradesh,20,No
4607,46-55,Male,>50L,Retired,Post-Graduate,Mumbai,Gujarat,12,No
4608,55+,Male,20-50L,Business Owner,Graduate,Mumbai,Gujarat,18,No
4609,26-35,Other,5-10L,Freelancer,Post-Graduate,Chennai,Rajasthan,31,Yes
4610,55+,Female,5-10L,Student,Post-Graduate,Delhi,Telangana,13,Yes
4611,26-35,Other,<5L,Business Owner,Doctorate,Hyderabad,West Bengal,14,Yes
4612,36-45,Female,10-20L,Business Owner,Post-Graduate,Bangalore,Punjab,53,Yes
4613,26-35,Female,10-20L,Student,Doctorate,Bangalore,Punjab,25,Yes
4614,46-55,Other,5-10L,Salaried,Doctorate,Chennai,West Bengal,24,No
4615,18-25,Male,10-20L,Salaried,High School,Delhi,Rajasthan,35,No
4616,55+,Female,<5L,Business Owner,Post-Graduate,Delhi,Maharashtra,24,No
4617,26-35,Female,20-50L,Salaried,High School,Mumbai,Telangana,7,Yes
4618,26-35,Other,20-50L,Professional,Doctorate,Hyderabad,Delhi,55,No
4619,26-35,Male,5-10L,Salaried,High School,Mumbai,West Bengal,28,Yes
4620,26-35,Other,20-50L,Freelancer,High School,Hyderabad,Delhi,1,Yes
4621,26-35,Other,<5L,Retired,Graduate,Hyderabad,Telangana,58,Yes
4622,55+,Female,<5L,Retired,Graduate,Hyderabad,Rajasthan,43,No
4623,55+,Other,5-10L,Business Owner,Post-Graduate,Chennai,Gujarat,14,No
4624,55+,Other,>50L,Professional,Post-Graduate,Chennai,Rajasthan,34,Yes
4625,18-25,Other,<5L,Retired,Graduate,Chennai,Tamil Nadu,3,Yes
4626,18-25,Other,>50L,Student,Post-Graduate,Hyderabad,Maharashtra,36,Yes
4627,26-35,Other,20-50L,Student,High School,Hyderabad,Tamil Nadu,40,Yes
4628,26-35,Other,5-10L,Business Owner,Doctorate,Delhi,Rajasthan,44,Yes
4629,46-55,Other,10-20L,Student,Doctorate,Bangalore,Tamil Nadu,35,Yes
4630,26-35,Other,20-50L,Retired,High School,Mumbai,Uttar Pradesh,53,Yes
4631,18-25,Male,5-10L,Freelancer,High School,Mumbai,Delhi,25,No
4632,55+,Male,>50L,Salaried,Doctorate,Hyderabad,Gujarat,57,Yes
4633,55+,Female,10-20L,Salaried,High School,Delhi,Telangana,13,No
4634,46-55,Female,<5L,Professional,Post-Graduate,Hyderabad,Maharashtra,27,Yes
4635,55+,Male,<5L,Professional,Doctorate,Hyderabad,Rajasthan,44,No
4636,18-25,Female,<5L,Business Owner,High School,Bangalore,Rajasthan,27,Yes
4637,46-55,Female,20-50L,Retired,Doctorate,Mumbai,Punjab,7,No
4638,26-35,Female,<5L,Professional,High School,Chennai,Rajasthan,26,No
4639,18-25,Other,20-50L,Salaried,Doctorate,Mumbai,Punjab,35,Yes
4640,18-25,Female,<5L,Business Owner,Graduate,Hyderabad,Karnataka,29,Yes
4641,46-55,Female,20-50L,Salaried,Doctorate,Hyderabad,Gujarat,34,No
4642,46-55,Male,5-10L,Salaried,Doctorate,Chennai,Telangana,49,No
4643,55+,Male,>50L,Business Owner,Post-Graduate,Chennai,Tamil Nadu,35,No
4644,26-35,Other,10-20L,Business Owner,High School,Hyderabad,Maharashtra,52,No
4645,46-55,Other,>50L,Retired,High School,Delhi,Uttar Pradesh,50,No
4646,46-55,Other,10-20L,Retired,Doctorate,Hyderabad,Uttar Pradesh,2,Yes
4647,46-55,Female,10-20L,Professional,Post-Graduate,Hyderabad,Punjab,48,No
4648,36-45,Female,5-10L,Retired,Post-Graduate,Chennai,Tamil Nadu,6,No
4649,55+,Female,20-50L,Salaried,Graduate,Hyderabad,Karnataka,24,Yes
4650,46-55,Female,<5L,Freelancer,Post-Graduate,Delhi,Uttar Pradesh,27,Yes
4651,18-25,Male,5-10L,Student,Post-Graduate,Delhi,Tamil Nadu,52,Yes
4652,36-45,Other,<5L,Student,Graduate,Chennai,Uttar Pradesh,38,Yes
4653,26-35,Male,<5L,Freelancer,Doctorate,Delhi,Uttar Pradesh,46,No
4654,18-25,Other,5-10L,Salaried,Post-Graduate,Delhi,West Bengal,52,No
4655,55+,Other,>50L,Freelancer,Post-Graduate,Chennai,Maharashtra,18,No
4656,18-25,Male,20-50L,Salaried,High School,Chennai,Rajasthan,27,Yes
4657,18-25,Male,5-10L,Student,Doctorate,Chennai,Maharashtra,40,Yes
4658,55+,Male,<5L,Salaried,Graduate,Mumbai,Telangana,37,No
4659,46-55,Female,5-10L,Salaried,Post-Graduate,Hyderabad,Gujarat,33,No
4660,36-45,Male,5-10L,Student,Post-Graduate,Bangalore,Karnataka,27,Yes
4661,46-55,Other,<5L,Salaried,High School,Hyderabad,Gujarat,5,Yes
4662,18-25,Other,5-10L,Freelancer,Post-Graduate,Mumbai,Gujarat,24,Yes
4663,36-45,Female,5-10L,Retired,High School,Delhi,Rajasthan,45,No
4664,18-25,Male,5-10L,Retired,Graduate,Hyderabad,Delhi,31,Yes
4665,55+,Male,>50L,Freelancer,Graduate,Delhi,Punjab,34,Yes
4666,26-35,Other,5-10L,Retired,Doctorate,Delhi,Uttar Pradesh,38,Yes
4667,46-55,Female,20-50L,Business Owner,High School,Mumbai,Maharashtra,57,Yes
4668,36-45,Female,>50L,Student,Post-Graduate,Chennai,Rajasthan,43,No
4669,18-25,Other,5-10L,Freelancer,High School,Delhi,Maharashtra,16,No
4670,46-55,Other,10-20L,Salaried,High School,Delhi,Rajasthan,48,Yes
4671,26-35,Other,10-20L,Retired,Post-Graduate,Mumbai,Karnataka,32,Yes
4672,55+,Other,5-10L,Professional,Post-Graduate,Delhi,Rajasthan,58,No
4673,46-55,Male,>50L,Freelancer,High School,Hyderabad,Maharashtra,35,Yes
4674,26-35,Female,20-50L,Freelancer,Post-Graduate,Mumbai,Tamil Nadu,18,No
4675,46-55,Other,<5L,Salaried,Post-Graduate,Mumbai,Punjab,2,No
4676,46-55,Male,20-50L,Salaried,Doctorate,Bangalore,Delhi,49,No
4677,55+,Female,20-50L,Freelancer,High School,Bangalore,Tamil Nadu,5,Yes
4678,26-35,Other,20-50L,Student,Graduate,Bangalore,Delhi,28,No
4679,46-55,Female,5-10L,Salaried,Doctorate,Delhi,Tamil Nadu,7,Yes
4680,46-55,Male,10-20L,Business Owner,High School,Delhi,Tamil Nadu,49,No
4681,55+,Other,5-10L,Retired,High School,Delhi,Gujarat,35,No
4682,36-45,Other,10-20L,Student,Graduate,Mumbai,Maharashtra,5,Yes
4683,36-45,Female,5-10L,Freelancer,Post-Graduate,Delhi,Uttar Pradesh,32,No
4684,36-45,Other,<5L,Salaried,Graduate,Hyderabad,Maharashtra,55,Yes
4685,36-45,Male,>50L,Retired,Graduate,Bangalore,Telangana,44,No
4686,55+,Other,20-50L,Freelancer,Post-Graduate,Hyderabad,Gujarat,56,No
4687,36-45,Female,>50L,Freelancer,Post-Graduate,Delhi,Telangana,9,Yes
4688,26-35,Female,20-50L,Business Owner,High School,Bangalore,Maharashtra,35,Yes
4689,55+,Male,5-10L,Salaried,Doctorate,Delhi,Maharashtra,47,Yes
4690,46-55,Other,>50L,Freelancer,Post-Graduate,Delhi,West Bengal,1,Yes
4691,46-55,Female,>50L,Student,Doctorate,Bangalore,Uttar Pradesh,44,No
4692,26-35,Other,20-50L,Student,Doctorate,Mumbai,Telangana,41,Yes
4693,26-35,Other,5-10L,Student,Graduate,Delhi,Tamil Nadu,37,Yes
4694,26-35,Male,20-50L,Student,Post-Graduate,Delhi,Tamil Nadu,49,Yes
4695,18-25,Male,10-20L,Student,Graduate,Delhi,Maharashtra,37,Yes
4696,36-45,Other,20-50L,Salaried,High School,Bangalore,Punjab,45,Yes
4697,18-25,Male,5-10L,Salaried,Post-Graduate,Delhi,Telangana,55,No
4698,36-45,Male,<5L,Freelancer,Doctorate,Hyderabad,Tamil Nadu,29,No
4699,18-25,Other,>50L,Salaried,High School,Bangalore,Uttar Pradesh,19,No
4700,18-25,Female,<5L,Business Owner,Doctorate,Bangalore,Telangana,27,No
4701,46-55,Other,<5L,Retired,Post-Graduate,Bangalore,Delhi,58,Yes
4702,55+,Other,10-20L,Student,Doctorate,Bangalore,Maharashtra,31,Yes
4703,36-45,Female,20-50L,Student,Doctorate,Chennai,Gujarat,44,Yes
4704,26-35,Female,<5L,Salaried,High School,Bangalore,Gujarat,54,No
4705,46-55,Female,<5L,Student,Graduate,Delhi,Tamil Nadu,36,Yes
4706,46-55,Female,10-20L,Student,Graduate,Hyderabad,Karnataka,31,Yes
4707,36-45,Female,20-50L,Professional,Doctorate,Mumbai,West Bengal,59,No
4708,46-55,Male,<5L,Student,Graduate,Mumbai,West Bengal,57,Yes
4709,55+,Other,20-50L,Salaried,Graduate,Delhi,Uttar Pradesh,33,No
4710,46-55,Other,5-10L,Retired,Post-Graduate,Hyderabad,Gujarat,2,No
4711,18-25,Female,20-50L,Student,High School,Hyderabad,Maharashtra,26,No
4712,26-35,Female,>50L,Professional,Post-Graduate,Bangalore,Maharashtra,34,No
4713,18-25,Male,5-10L,Freelancer,Graduate,Mumbai,Tamil Nadu,2,Yes
4714,46-55,Female,5-10L,Retired,Doctorate,Bangalore,Uttar Pradesh,41,Yes
4715,26-35,Other,>50L,Retired,Doctorate,Bangalore,Punjab,39,No
4716,36-45,Male,<5L,Salaried,High School,Delhi,Punjab,43,Yes
4717,18-25,Other,>50L,Retired,Post-Graduate,Chennai,Tamil Nadu,3,Yes
4718,26-35,Other,>50L,Business Owner,Doctorate,Hyderabad,Uttar Pradesh,19,No
4719,55+,Other,>50L,Salaried,High School,Chennai,Tamil Nadu,43,Yes
4720,55+,Female,5-10L,Freelancer,High School,Delhi,Tamil Nadu,8,No
4721,18-25,Other,5-10L,Student,Doctorate,Chennai,Rajasthan,34,No
4722,36-45,Other,5-10L,Professional,High School,Delhi,Karnataka,46,Yes
4723,36-45,Other,>50L,Business Owner,Post-Graduate,Mumbai,Maharashtra,29,Yes
4724,18-25,Male,>50L,Business Owner,Post-Graduate,Mumbai,Gujarat,13,No
4725,36-45,Other,5-10L,Retired,Post-Graduate,Delhi,Delhi,6,No
4726,36-45,Other,<5L,Student,High School,Delhi,Delhi,45,No
4727,55+,Other,5-10L,Retired,Post-Graduate,Delhi,Uttar Pradesh,50,No
4728,36-45,Male,20-50L,Professional,High School,Bangalore,Uttar Pradesh,24,No
4729,46-55,Female,10-20L,Business Owner,Graduate,Bangalore,Karnataka,36,Yes
4730,46-55,Female,>50L,Student,Graduate,Hyderabad,Rajasthan,57,Yes
4731,36-45,Other,10-20L,Professional,Doctorate,Hyderabad,Tamil Nadu,9,No
4732,36-45,Female,>50L,Student,High School,Chennai,Rajasthan,51,No
4733,36-45,Other,10-20L,Professional,Doctorate,Delhi,Maharashtra,9,No
4734,26-35,Female,5-10L,Student,Graduate,Chennai,West Bengal,60,No
4735,55+,Female,5-10L,Student,High School,Chennai,Tamil Nadu,7,Yes
4736,36-45,Female,10-20L,Student,Post-Graduate,Delhi,Delhi,52,Yes
4737,18-25,Female,20-50L,Business Owner,Doctorate,Delhi,Gujarat,36,Yes
4738,26-35,Female,5-10L,Student,Post-Graduate,Hyderabad,Delhi,58,No
