SALES_ID,SALE_DATE,STATE,CITY,CITY_TIER,MODEL,STORAGE_GB,COLOR,UNITS_SOLD,UNIT_PRICE,CHANNEL,RETAILER_ID,QUARTER,YEAR,TOTAL_REVENUE
9195,2022-04-29,Uttar Pradesh,Noida,Tier 1,iPhone 14 Pro,64,Midnight,2,134623,Telecom Partner,12,Q2,2022,269246
9196,2022-11-27,Punjab,Amritsar,Tier 1,iPhone 13,512,Silver,2,58210,Retail Store,37,Q4,2022,116420
9197,2023-05-08,Delhi,New Delhi,Tier 3,iPhone 13,512,Pink,1,61807,Online,2,Q2,2023,61807
9198,2022-01-04,West Bengal,Kolkata,Tier 1,iPhone 13,64,Midnight,3,64305,Authorized Reseller,29,Q1,2022,192915
9199,2023-07-31,Punjab,Chandigarh,Tier 2,iPhone 15,128,Midnight,5,84473,Retail Store,10,Q3,2023,422365
9200,2022-08-28,Tamil Nadu,Coimbatore,Tier 1,iPhone 15 Pro,1024,Blue,1,135599,Authorized Reseller,4,Q3,2022,135599
9201,2023-10-28,West Bengal,Kolkata,Tier 3,iPhone 14,64,Blue,1,73325,Online,46,Q4,2023,73325
9202,2022-08-21,Delhi,Noida,Tier 2,iPhone 15,128,Midnight,2,81857,Telecom Partner,47,Q3,2022,163714
9203,2022-05-04,Punjab,Ludhiana,Tier 1,iPhone 15,512,Silver,3,83781,Authorized Reseller,45,Q2,2022,251343
9204,2023-10-28,Karnataka,Bangalore,Tier 1,iPhone 13 Pro,1024,Midnight,5,124016,Retail Store,9,Q4,2023,620080
9205,2022-09-21,West Bengal,Siliguri,Tier 3,iPhone 13,128,Midnight,4,55310,Telecom Partner,13,Q3,2022,221240
9206,2023-05-15,Delhi,New Delhi,Tier 3,iPhone 14 Pro,1024,Silver,2,127566,Telecom Partner,11,Q2,2023,255132
9207,2022-01-16,Tamil Nadu,Coimbatore,Tier 3,iPhone 14,64,Green,4,70701,Online,14,Q1,2022,282804
9208,2022-07-09,Delhi,New Delhi,Tier 1,iPhone 13 Pro,64,Gold,4,118658,Authorized Reseller,45,Q3,2022,474632
9209,2023-07-27,Telangana,Warangal,Tier 2,iPhone 13,512,Silver,1,61968,Retail Store,8,Q3,2023,61968
9210,2022-12-29,Punjab,Amritsar,Tier 1,iPhone 13 Pro,1024,Purple,4,122719,Online,26,Q4,2022,490876
9211,2023-09-08,Tamil Nadu,Madurai,Tier 2,iPhone 14 Pro,128,Starlight,2,134502,Authorized Reseller,22,Q3,2023,269004
9212,2023-01-29,Rajasthan,Jodhpur,Tier 2,iPhone 14 Pro,128,Midnight,2,131682,Online,44,Q1,2023,263364
9213,2022-06-03,Punjab,Amritsar,Tier 1,iPhone 14 Pro,256,Blue,5,134649,Telecom Partner,12,Q2,2022,673245
9214,2022-11-14,Rajasthan,Jodhpur,Tier 2,iPhone 15,256,Midnight,2,82129,Telecom Partner,16,Q4,2022,164258
9215,2023-12-08,Telangana,Hyderabad,Tier 3,iPhone 14,1024,Silver,5,70344,Retail Store,4,Q4,2023,351720
9216,2022-03-16,Punjab,Amritsar,Tier 2,iPhone 15,64,Gold,2,76960,Retail Store,50,Q1,2022,153920
9217,2022-01-11,West Bengal,Siliguri,Tier 1,iPhone 13 Pro,64,Starlight,1,117999,Retail Store,47,Q1,2022,117999
9218,2022-04-04,Rajasthan,Jodhpur,Tier 2,iPhone 15 Pro,64,Midnight,3,139566,Online,20,Q2,2022,418698
9219,2022-04-07,Telangana,Warangal,Tier 1,iPhone 13,512,Gold,1,55007,Telecom Partner,34,Q2,2022,55007
9220,2023-05-15,Maharashtra,Mumbai,Tier 3,iPhone 15 Pro,128,Green,5,130234,Online,10,Q2,2023,651170
9221,2022-10-24,West Bengal,Kolkata,Tier 2,iPhone 15 Pro,128,Midnight,3,133457,Telecom Partner,47,Q4,2022,400371
9222,2023-12-18,Karnataka,Bangalore,Tier 1,iPhone 14 Pro,64,Purple,2,128432,Online,20,Q4,2023,256864
9223,2023-10-27,Punjab,Amritsar,Tier 2,iPhone 14,128,Blue,2,71145,Telecom Partner,48,Q4,2023,142290
9224,2023-11-29,West Bengal,Kolkata,Tier 3,iPhone 13 Pro,256,Midnight,4,116100,Telecom Partner,13,Q4,2023,464400
9225,2023-11-13,Gujarat,Vadodara,Tier 1,iPhone 13 Pro,256,Silver,2,116532,Authorized Reseller,18,Q4,2023,233064
9226,2022-05-02,Rajasthan,Jaipur,Tier 3,iPhone 13 Pro,1024,Starlight,3,123279,Telecom Partner,25,Q2,2022,369837
9227,2023-06-14,Gujarat,Surat,Tier 1,iPhone 15 Pro,128,Purple,1,135175,Retail Store,43,Q2,2023,135175
9228,2023-01-15,Delhi,Gurgaon,Tier 2,iPhone 14 Pro,512,Pink,5,132118,Online,2,Q1,2023,660590
9229,2022-08-22,Uttar Pradesh,Kanpur,Tier 3,iPhone 15 Pro,128,Silver,4,138976,Online,13,Q3,2022,555904
9230,2022-06-08,Telangana,Warangal,Tier 1,iPhone 13,64,Gold,3,63864,Authorized Reseller,24,Q2,2022,191592
9231,2022-04-18,Telangana,Hyderabad,Tier 1,iPhone 15,64,Silver,1,82438,Authorized Reseller,35,Q2,2022,82438
9232,2023-09-12,Punjab,Amritsar,Tier 3,iPhone 13 Pro,256,Starlight,4,124805,Telecom Partner,48,Q3,2023,499220
9233,2022-01-01,Karnataka,Mangalore,Tier 3,iPhone 15 Pro,1024,Silver,3,132882,Retail Store,10,Q1,2022,398646
9234,2022-03-27,Telangana,Hyderabad,Tier 1,iPhone 15 Pro,128,Silver,2,133408,Telecom Partner,26,Q1,2022,266816
9235,2022-03-28,Tamil Nadu,Madurai,Tier 2,iPhone 15 Pro Max,128,Silver,5,161517,Telecom Partner,12,Q1,2022,807585
9236,2023-12-18,Telangana,Hyderabad,Tier 1,iPhone 15,512,Green,5,84743,Telecom Partner,9,Q4,2023,423715
9237,2023-02-07,Tamil Nadu,Coimbatore,Tier 2,iPhone 14 Pro,1024,Silver,3,131431,Online,21,Q1,2023,394293
9238,2023-10-28,Uttar Pradesh,Noida,Tier 2,iPhone 15,128,Midnight,5,80497,Retail Store,2,Q4,2023,402485
9239,2023-07-30,Telangana,Hyderabad,Tier 3,iPhone 13,256,Gold,5,56978,Authorized Reseller,15,Q3,2023,284890
9240,2022-07-06,West Bengal,Kolkata,Tier 2,iPhone 14 Pro,256,Gold,1,131367,Retail Store,29,Q3,2022,131367
9241,2022-11-21,Telangana,Warangal,Tier 1,iPhone 13,1024,Starlight,5,55536,Telecom Partner,24,Q4,2022,277680
9242,2023-12-08,Karnataka,Bangalore,Tier 2,iPhone 14,128,Pink,1,71144,Online,43,Q4,2023,71144
9243,2023-07-07,Gujarat,Surat,Tier 1,iPhone 13 Pro,64,Purple,3,114942,Online,33,Q3,2023,344826
9244,2023-08-22,West Bengal,Siliguri,Tier 3,iPhone 15 Pro Max,256,Pink,2,156500,Authorized Reseller,24,Q3,2023,313000
9245,2022-05-15,Delhi,New Delhi,Tier 2,iPhone 15 Pro,64,Starlight,4,133139,Telecom Partner,17,Q2,2022,532556
9246,2022-03-12,Karnataka,Mysore,Tier 1,iPhone 14,256,Green,1,66228,Retail Store,45,Q1,2022,66228
9247,2022-08-21,Maharashtra,Pune,Tier 3,iPhone 15 Pro,256,Gold,4,139328,Online,17,Q3,2022,557312
9248,2022-12-05,Rajasthan,Jaipur,Tier 3,iPhone 15 Pro,512,Midnight,3,139597,Online,25,Q4,2022,418791
9249,2022-03-27,Delhi,New Delhi,Tier 3,iPhone 14,1024,Blue,4,71313,Retail Store,6,Q1,2022,285252
9250,2023-06-09,Rajasthan,Jodhpur,Tier 2,iPhone 13,256,Silver,4,61103,Telecom Partner,43,Q2,2023,244412
9251,2023-07-22,Delhi,Gurgaon,Tier 2,iPhone 15,1024,Pink,1,82752,Retail Store,27,Q3,2023,82752
9252,2023-02-17,Maharashtra,Pune,Tier 1,iPhone 14 Pro,128,Green,3,125649,Authorized Reseller,1,Q1,2023,376947
9253,2022-11-20,Karnataka,Bangalore,Tier 2,iPhone 15 Pro,1024,Blue,2,139764,Telecom Partner,8,Q4,2022,279528
9254,2022-04-26,Punjab,Chandigarh,Tier 2,iPhone 14,1024,Starlight,2,68752,Retail Store,18,Q2,2022,137504
9255,2022-08-08,Telangana,Warangal,Tier 2,iPhone 15,512,Midnight,4,79362,Authorized Reseller,37,Q3,2022,317448
9256,2022-11-10,Telangana,Hyderabad,Tier 3,iPhone 15,1024,Starlight,2,75313,Online,4,Q4,2022,150626
9257,2022-07-17,Rajasthan,Udaipur,Tier 3,iPhone 13 Pro,1024,Midnight,3,119330,Telecom Partner,29,Q3,2022,357990
9258,2022-11-16,Punjab,Ludhiana,Tier 2,iPhone 13 Pro,64,Pink,3,118103,Retail Store,34,Q4,2022,354309
9259,2023-08-26,Uttar Pradesh,Lucknow,Tier 1,iPhone 14,512,Starlight,4,74121,Telecom Partner,29,Q3,2023,296484
9260,2022-04-07,Gujarat,Vadodara,Tier 3,iPhone 15,512,Silver,3,84731,Online,36,Q2,2022,254193
9261,2023-09-16,Uttar Pradesh,Kanpur,Tier 3,iPhone 14,64,Starlight,4,73394,Online,27,Q3,2023,293576
9262,2023-01-29,Tamil Nadu,Chennai,Tier 2,iPhone 15 Pro Max,128,Green,5,155899,Authorized Reseller,49,Q1,2023,779495
9263,2022-03-15,Gujarat,Ahmedabad,Tier 2,iPhone 14 Pro,1024,Silver,4,129797,Authorized Reseller,20,Q1,2022,519188
9264,2022-10-18,Rajasthan,Udaipur,Tier 1,iPhone 13 Pro,1024,Purple,2,121742,Telecom Partner,43,Q4,2022,243484
9265,2023-11-09,Tamil Nadu,Madurai,Tier 2,iPhone 15 Pro Max,512,Pink,1,160585,Authorized Reseller,29,Q4,2023,160585
9266,2022-06-26,West Bengal,Siliguri,Tier 2,iPhone 14 Pro,1024,Silver,2,131982,Retail Store,45,Q2,2022,263964
9267,2022-03-06,West Bengal,Siliguri,Tier 2,iPhone 14 Pro,256,Silver,3,133338,Authorized Reseller,39,Q1,2022,400014
9268,2023-04-23,Karnataka,Bangalore,Tier 1,iPhone 14 Pro,512,Pink,1,127570,Authorized Reseller,17,Q2,2023,127570
9269,2022-10-02,Rajasthan,Jodhpur,Tier 1,iPhone 15,256,Gold,3,76362,Retail Store,42,Q4,2022,229086
9270,2023-11-30,Telangana,Hyderabad,Tier 2,iPhone 15,1024,Midnight,3,79908,Online,8,Q4,2023,239724
9271,2023-06-07,Tamil Nadu,Coimbatore,Tier 3,iPhone 14 Pro,1024,Midnight,4,128182,Retail Store,1,Q2,2023,512728
9272,2023-12-07,Maharashtra,Nagpur,Tier 2,iPhone 13 Pro,1024,Blue,1,124660,Retail Store,50,Q4,2023,124660
9273,2022-03-08,Punjab,Chandigarh,Tier 2,iPhone 15 Pro Max,64,Gold,2,156135,Online,28,Q1,2022,312270
9274,2023-08-24,Karnataka,Mangalore,Tier 3,iPhone 13,64,Gold,5,59489,Retail Store,47,Q3,2023,297445
9275,2023-05-14,Maharashtra,Mumbai,Tier 2,iPhone 13,512,Green,2,58951,Online,42,Q2,2023,117902
9276,2023-07-30,Delhi,Noida,Tier 3,iPhone 15,1024,Starlight,4,84626,Telecom Partner,13,Q3,2023,338504
9277,2023-05-08,Karnataka,Mysore,Tier 3,iPhone 13 Pro,64,Purple,5,119524,Retail Store,20,Q2,2023,597620
9278,2023-06-14,West Bengal,Siliguri,Tier 2,iPhone 15,512,Purple,1,76440,Authorized Reseller,33,Q2,2023,76440
9279,2023-10-12,Karnataka,Mangalore,Tier 1,iPhone 13,64,Silver,3,64663,Authorized Reseller,34,Q4,2023,193989
9280,2023-05-19,Tamil Nadu,Coimbatore,Tier 3,iPhone 14,128,Gold,4,68107,Authorized Reseller,28,Q2,2023,272428
9281,2023-08-10,Gujarat,Ahmedabad,Tier 3,iPhone 14 Pro,64,Pink,4,124910,Online,10,Q3,2023,499640
9282,2022-04-08,West Bengal,Siliguri,Tier 2,iPhone 14,1024,Green,2,74793,Telecom Partner,7,Q2,2022,149586
9283,2022-11-15,West Bengal,Kolkata,Tier 2,iPhone 14,256,Green,2,70817,Telecom Partner,14,Q4,2022,141634
9284,2023-08-25,Gujarat,Surat,Tier 3,iPhone 13,64,Purple,4,55852,Online,4,Q3,2023,223408
9285,2023-05-04,Uttar Pradesh,Kanpur,Tier 2,iPhone 13 Pro,128,Gold,4,124848,Online,2,Q2,2023,499392
9286,2023-08-25,West Bengal,Kolkata,Tier 2,iPhone 15,512,Gold,4,76963,Online,50,Q3,2023,307852
9287,2022-09-20,Delhi,Noida,Tier 3,iPhone 15,256,Midnight,4,77355,Online,1,Q3,2022,309420
9288,2023-10-25,West Bengal,Kolkata,Tier 2,iPhone 15 Pro,1024,Silver,5,130283,Online,18,Q4,2023,651415
9289,2023-06-20,West Bengal,Siliguri,Tier 1,iPhone 15,256,Pink,4,81690,Telecom Partner,10,Q2,2023,326760
9290,2023-05-01,Karnataka,Mangalore,Tier 3,iPhone 15 Pro,64,Gold,5,134392,Retail Store,11,Q2,2023,671960
9291,2022-09-11,Punjab,Amritsar,Tier 1,iPhone 15 Pro,512,Silver,1,132783,Telecom Partner,27,Q3,2022,132783
9292,2023-04-23,Punjab,Ludhiana,Tier 1,iPhone 14,512,Blue,1,74897,Retail Store,47,Q2,2023,74897
9293,2022-04-06,Karnataka,Mysore,Tier 3,iPhone 15 Pro Max,1024,Midnight,1,164582,Authorized Reseller,4,Q2,2022,164582
9294,2023-01-23,Delhi,New Delhi,Tier 1,iPhone 14,256,Purple,2,68256,Telecom Partner,12,Q1,2023,136512
9295,2022-01-26,West Bengal,Siliguri,Tier 2,iPhone 15 Pro,256,Green,4,136341,Online,37,Q1,2022,545364
9296,2022-10-21,Punjab,Chandigarh,Tier 1,iPhone 13 Pro,128,Blue,2,120819,Telecom Partner,12,Q4,2022,241638
9297,2023-10-06,Uttar Pradesh,Kanpur,Tier 3,iPhone 13 Pro,128,Green,1,120326,Telecom Partner,39,Q4,2023,120326
9298,2022-08-14,Rajasthan,Udaipur,Tier 2,iPhone 15 Pro Max,64,Green,5,163845,Authorized Reseller,20,Q3,2022,819225
9299,2022-10-26,Uttar Pradesh,Lucknow,Tier 2,iPhone 13 Pro,256,Green,4,121082,Retail Store,21,Q4,2022,484328
9300,2023-04-22,Gujarat,Ahmedabad,Tier 3,iPhone 15 Pro Max,64,Pink,3,163242,Telecom Partner,41,Q2,2023,489726
9301,2023-04-30,Punjab,Amritsar,Tier 2,iPhone 15 Pro Max,512,Green,2,160217,Retail Store,47,Q2,2023,320434
9302,2023-02-28,Gujarat,Ahmedabad,Tier 3,iPhone 13,256,Pink,4,56264,Telecom Partner,36,Q1,2023,225056
9303,2022-01-08,Rajasthan,Jodhpur,Tier 2,iPhone 15 Pro Max,64,Midnight,2,162607,Online,39,Q1,2022,325214
9304,2022-09-13,Gujarat,Vadodara,Tier 2,iPhone 15,512,Gold,2,75263,Online,46,Q3,2022,150526
9305,2022-12-22,Telangana,Warangal,Tier 3,iPhone 15 Pro Max,128,Gold,3,159327,Telecom Partner,49,Q4,2022,477981
9306,2022-02-27,Telangana,Warangal,Tier 2,iPhone 13,64,Midnight,5,61269,Authorized Reseller,46,Q1,2022,306345
9307,2023-02-17,Maharashtra,Nagpur,Tier 2,iPhone 15,128,Green,5,78933,Retail Store,45,Q1,2023,394665
9308,2023-10-19,Gujarat,Ahmedabad,Tier 1,iPhone 14 Pro,128,Purple,3,132104,Retail Store,9,Q4,2023,396312
9309,2023-08-20,Telangana,Warangal,Tier 2,iPhone 14,512,Pink,1,71044,Online,43,Q3,2023,71044
9310,2022-12-15,Telangana,Hyderabad,Tier 1,iPhone 14,64,Green,2,73929,Retail Store,21,Q4,2022,147858
9311,2022-08-16,Rajasthan,Jaipur,Tier 1,iPhone 13 Pro,128,Starlight,5,121211,Authorized Reseller,47,Q3,2022,606055
9312,2022-12-05,Tamil Nadu,Madurai,Tier 2,iPhone 14 Pro,128,Purple,3,125893,Telecom Partner,31,Q4,2022,377679
9313,2023-08-15,Gujarat,Ahmedabad,Tier 3,iPhone 14 Pro,128,Blue,3,128753,Authorized Reseller,22,Q3,2023,386259
9314,2022-06-09,Delhi,New Delhi,Tier 1,iPhone 14,64,Midnight,5,71086,Retail Store,23,Q2,2022,355430
9315,2023-04-11,Punjab,Chandigarh,Tier 2,iPhone 15 Pro,64,Gold,3,136027,Telecom Partner,44,Q2,2023,408081
9316,2022-07-06,Tamil Nadu,Chennai,Tier 2,iPhone 15 Pro Max,256,Silver,3,162075,Retail Store,32,Q3,2022,486225
9317,2022-12-31,Punjab,Chandigarh,Tier 2,iPhone 15,64,Silver,1,83331,Retail Store,14,Q4,2022,83331
9318,2022-07-16,Rajasthan,Udaipur,Tier 2,iPhone 14,512,Purple,4,71256,Telecom Partner,11,Q3,2022,285024
9319,2022-12-22,Punjab,Ludhiana,Tier 3,iPhone 15 Pro,1024,Blue,4,130272,Retail Store,37,Q4,2022,521088
9320,2023-03-25,Uttar Pradesh,Kanpur,Tier 1,iPhone 13 Pro,512,Midnight,3,124437,Retail Store,21,Q1,2023,373311
9321,2023-08-25,Uttar Pradesh,Kanpur,Tier 2,iPhone 13,256,Pink,1,62921,Online,33,Q3,2023,62921
9322,2023-07-31,Karnataka,Bangalore,Tier 2,iPhone 13,512,Pink,4,62291,Authorized Reseller,38,Q3,2023,249164
9323,2022-12-11,Uttar Pradesh,Kanpur,Tier 1,iPhone 13,128,Purple,4,59879,Online,16,Q4,2022,239516
9324,2023-01-13,Telangana,Warangal,Tier 2,iPhone 13,128,Pink,5,63899,Telecom Partner,2,Q1,2023,319495
9325,2023-03-13,Tamil Nadu,Chennai,Tier 3,iPhone 15 Pro,256,Silver,4,139406,Retail Store,24,Q1,2023,557624
9326,2022-06-15,Rajasthan,Udaipur,Tier 1,iPhone 14,64,Silver,5,73727,Retail Store,18,Q2,2022,368635
9327,2023-04-27,West Bengal,Kolkata,Tier 3,iPhone 15 Pro,512,Green,1,138869,Retail Store,24,Q2,2023,138869
9328,2022-06-21,Gujarat,Vadodara,Tier 1,iPhone 15,64,Gold,1,82757,Online,15,Q2,2022,82757
9329,2022-10-04,Telangana,Hyderabad,Tier 2,iPhone 15 Pro,128,Green,5,134018,Online,18,Q4,2022,670090
9330,2022-08-17,Maharashtra,Nagpur,Tier 2,iPhone 14 Pro,1024,Gold,3,131325,Telecom Partner,14,Q3,2022,393975
9331,2023-05-21,Punjab,Ludhiana,Tier 2,iPhone 13,64,Green,3,59084,Online,33,Q2,2023,177252
9332,2023-02-09,Telangana,Warangal,Tier 1,iPhone 15,1024,Midnight,2,83610,Authorized Reseller,43,Q1,2023,167220
9333,2022-02-03,Karnataka,Bangalore,Tier 2,iPhone 13,64,Purple,3,56525,Retail Store,23,Q1,2022,169575
9334,2022-06-24,Karnataka,Mangalore,Tier 2,iPhone 15 Pro Max,256,Silver,5,158642,Authorized Reseller,28,Q2,2022,793210
9335,2022-01-11,Telangana,Warangal,Tier 1,iPhone 14 Pro,512,Midnight,4,133422,Online,24,Q1,2022,533688
9336,2023-07-10,Rajasthan,Jodhpur,Tier 2,iPhone 13,128,Midnight,5,59177,Authorized Reseller,18,Q3,2023,295885
9337,2022-02-25,Telangana,Hyderabad,Tier 3,iPhone 15 Pro Max,128,Starlight,1,162757,Authorized Reseller,6,Q1,2022,162757
9338,2022-04-11,West Bengal,Kolkata,Tier 3,iPhone 15 Pro,512,Starlight,1,132172,Retail Store,35,Q2,2022,132172
9339,2022-11-07,Tamil Nadu,Coimbatore,Tier 1,iPhone 13 Pro,512,Blue,4,121964,Authorized Reseller,30,Q4,2022,487856
9340,2022-12-15,Punjab,Amritsar,Tier 3,iPhone 15,128,Blue,1,83484,Retail Store,31,Q4,2022,83484
9341,2023-04-18,Maharashtra,Pune,Tier 3,iPhone 13 Pro,1024,Starlight,4,118703,Telecom Partner,26,Q2,2023,474812
9342,2023-10-20,Gujarat,Surat,Tier 1,iPhone 13,256,Purple,2,60507,Authorized Reseller,25,Q4,2023,121014
9343,2022-06-09,Delhi,Noida,Tier 3,iPhone 13,512,Midnight,4,62874,Online,33,Q2,2022,251496
9344,2023-02-21,Telangana,Hyderabad,Tier 1,iPhone 15,64,Blue,4,80033,Telecom Partner,17,Q1,2023,320132
9345,2023-06-16,West Bengal,Kolkata,Tier 1,iPhone 14 Pro,1024,Midnight,2,133248,Telecom Partner,42,Q2,2023,266496
9346,2023-06-26,Maharashtra,Nagpur,Tier 1,iPhone 13 Pro,512,Silver,4,115033,Online,12,Q2,2023,460132
9347,2022-09-01,Telangana,Hyderabad,Tier 2,iPhone 15,64,Gold,2,76055,Online,47,Q3,2022,152110
9348,2022-10-13,Gujarat,Vadodara,Tier 1,iPhone 13,128,Gold,2,60102,Authorized Reseller,44,Q4,2022,120204
9349,2022-04-30,Punjab,Ludhiana,Tier 1,iPhone 14,512,Pink,5,67139,Retail Store,13,Q2,2022,335695
9350,2023-06-17,Uttar Pradesh,Lucknow,Tier 3,iPhone 15 Pro,512,Midnight,1,139705,Telecom Partner,12,Q2,2023,139705
9351,2023-05-28,Karnataka,Mysore,Tier 1,iPhone 13 Pro,64,Silver,1,117054,Authorized Reseller,38,Q2,2023,117054
9352,2023-10-19,Maharashtra,Pune,Tier 1,iPhone 14,256,Purple,1,68983,Authorized Reseller,49,Q4,2023,68983
9353,2023-06-22,Karnataka,Mangalore,Tier 3,iPhone 13,512,Pink,2,55076,Online,28,Q2,2023,110152
9354,2023-06-16,Tamil Nadu,Madurai,Tier 2,iPhone 14 Pro,128,Blue,1,132786,Online,30,Q2,2023,132786
9355,2023-05-15,Punjab,Ludhiana,Tier 2,iPhone 15 Pro,128,Blue,1,135222,Authorized Reseller,15,Q2,2023,135222
9356,2022-06-17,Punjab,Amritsar,Tier 1,iPhone 15 Pro Max,128,Midnight,1,157839,Retail Store,32,Q2,2022,157839
9357,2022-09-09,Punjab,Amritsar,Tier 3,iPhone 15 Pro,1024,Pink,4,139060,Retail Store,22,Q3,2022,556240
9358,2023-05-01,Uttar Pradesh,Kanpur,Tier 3,iPhone 15 Pro,256,Pink,1,133221,Retail Store,40,Q2,2023,133221
9359,2023-09-30,West Bengal,Siliguri,Tier 2,iPhone 13 Pro,256,Silver,1,121616,Retail Store,2,Q3,2023,121616
9360,2022-02-19,Delhi,Gurgaon,Tier 3,iPhone 13 Pro,1024,Blue,4,123071,Retail Store,29,Q1,2022,492284
9361,2023-01-07,Gujarat,Vadodara,Tier 1,iPhone 14 Pro,256,Blue,5,129793,Online,14,Q1,2023,648965
9362,2022-06-14,Tamil Nadu,Madurai,Tier 2,iPhone 15 Pro,512,Gold,3,130707,Telecom Partner,32,Q2,2022,392121
9363,2023-10-24,Rajasthan,Jaipur,Tier 2,iPhone 14 Pro,64,Green,2,134418,Online,13,Q4,2023,268836
9364,2023-11-09,Telangana,Hyderabad,Tier 3,iPhone 15 Pro Max,128,Purple,2,158966,Authorized Reseller,33,Q4,2023,317932
9365,2023-03-31,West Bengal,Siliguri,Tier 2,iPhone 14,1024,Purple,4,65176,Online,35,Q1,2023,260704
9366,2023-01-03,Karnataka,Mysore,Tier 2,iPhone 15 Pro Max,64,Midnight,5,155183,Authorized Reseller,34,Q1,2023,775915
9367,2023-07-07,Maharashtra,Pune,Tier 3,iPhone 13,64,Pink,3,64261,Retail Store,3,Q3,2023,192783
9368,2022-03-10,Delhi,Noida,Tier 1,iPhone 15 Pro,128,Gold,3,138632,Retail Store,38,Q1,2022,415896
9369,2023-05-17,West Bengal,Kolkata,Tier 2,iPhone 15 Pro,1024,Starlight,3,133525,Retail Store,3,Q2,2023,400575
9370,2023-06-30,Rajasthan,Jodhpur,Tier 3,iPhone 14 Pro,512,Purple,2,125777,Online,10,Q2,2023,251554
9371,2023-01-04,Maharashtra,Pune,Tier 3,iPhone 13,512,Gold,4,62986,Authorized Reseller,17,Q1,2023,251944
9372,2022-06-10,Telangana,Warangal,Tier 3,iPhone 13 Pro,128,Green,1,117334,Telecom Partner,26,Q2,2022,117334
9373,2022-03-20,West Bengal,Kolkata,Tier 1,iPhone 14,512,Midnight,3,72721,Retail Store,5,Q1,2022,218163
9374,2022-08-07,Karnataka,Mangalore,Tier 2,iPhone 14 Pro,128,Starlight,1,133002,Online,46,Q3,2022,133002
9375,2022-02-13,Delhi,Gurgaon,Tier 2,iPhone 13 Pro,64,Silver,3,116257,Telecom Partner,33,Q1,2022,348771
9376,2023-02-06,Punjab,Amritsar,Tier 1,iPhone 15 Pro,128,Silver,5,137218,Telecom Partner,36,Q1,2023,686090
9377,2022-01-01,Delhi,New Delhi,Tier 1,iPhone 15 Pro,64,Gold,4,136386,Online,9,Q1,2022,545544
9378,2023-02-23,Delhi,New Delhi,Tier 2,iPhone 13,256,Starlight,3,56817,Authorized Reseller,1,Q1,2023,170451
9379,2022-09-11,Maharashtra,Nagpur,Tier 3,iPhone 14 Pro,64,Blue,5,128623,Online,24,Q3,2022,643115
9380,2023-09-21,Maharashtra,Nagpur,Tier 3,iPhone 13 Pro,64,Blue,5,120268,Telecom Partner,10,Q3,2023,601340
9381,2022-11-29,Maharashtra,Nagpur,Tier 2,iPhone 15,1024,Midnight,2,80780,Authorized Reseller,30,Q4,2022,161560
9382,2023-02-07,Delhi,Noida,Tier 1,iPhone 14 Pro,512,Green,3,125128,Retail Store,25,Q1,2023,375384
9383,2022-09-21,Tamil Nadu,Madurai,Tier 3,iPhone 15 Pro,64,Green,1,139224,Telecom Partner,31,Q3,2022,139224
9384,2022-02-27,Uttar Pradesh,Kanpur,Tier 3,iPhone 15 Pro Max,128,Pink,3,164833,Retail Store,35,Q1,2022,494499
9385,2022-09-17,Tamil Nadu,Coimbatore,Tier 3,iPhone 13 Pro,64,Midnight,3,120169,Online,17,Q3,2022,360507
9386,2023-02-20,West Bengal,Kolkata,Tier 2,iPhone 13,512,Starlight,4,55819,Online,42,Q1,2023,223276
9387,2022-12-27,Maharashtra,Mumbai,Tier 2,iPhone 15 Pro,128,Blue,1,136421,Online,40,Q4,2022,136421
9388,2023-02-23,Telangana,Warangal,Tier 3,iPhone 15,64,Blue,2,77153,Retail Store,50,Q1,2023,154306
9389,2022-12-03,Rajasthan,Udaipur,Tier 2,iPhone 14,128,Green,1,67806,Online,50,Q4,2022,67806
9390,2022-01-09,Delhi,New Delhi,Tier 3,iPhone 15,1024,Pink,1,77135,Telecom Partner,39,Q1,2022,77135
9391,2023-02-19,Karnataka,Mangalore,Tier 2,iPhone 14,128,Blue,1,71470,Retail Store,16,Q1,2023,71470
9392,2023-03-31,Delhi,Noida,Tier 1,iPhone 14,512,Pink,5,70414,Online,29,Q1,2023,352070
9393,2022-07-11,Telangana,Warangal,Tier 3,iPhone 13,128,Purple,5,55503,Authorized Reseller,29,Q3,2022,277515
9394,2022-07-01,Uttar Pradesh,Noida,Tier 2,iPhone 13 Pro,512,Gold,4,124266,Online,19,Q3,2022,497064
9395,2023-06-24,West Bengal,Siliguri,Tier 3,iPhone 14 Pro,128,Purple,4,128467,Retail Store,31,Q2,2023,513868
9396,2022-10-31,Maharashtra,Pune,Tier 2,iPhone 14 Pro,512,Pink,3,128154,Authorized Reseller,42,Q4,2022,384462
9397,2022-11-25,Karnataka,Mangalore,Tier 2,iPhone 15 Pro,512,Pink,4,134929,Online,44,Q4,2022,539716
9398,2022-09-21,West Bengal,Siliguri,Tier 3,iPhone 15,64,Purple,1,76459,Online,48,Q3,2022,76459
9399,2022-04-30,Delhi,Noida,Tier 3,iPhone 15 Pro,512,Starlight,3,132553,Retail Store,20,Q2,2022,397659
9400,2023-02-21,Rajasthan,Udaipur,Tier 3,iPhone 15 Pro Max,64,Midnight,1,157547,Retail Store,22,Q1,2023,157547
